,대여소,Station,Distance
2000,중화동 우리은행 앞,중화,0.002742661954814982
2001,서울특별시교육청도봉도서관,솔밭공원,0.002945778331600691
2002,상봉역 1번출구,상봉,0.0008296908305908699
2003,광산사거리,가오리,0.005854441840781013
2004,늘푸른공원 앞,사가정,0.00891767469076663
2005,거여초등학교 옆,개롱,0.007940344831714435
2006,상봉신협 앞,면목,0.005466540550487785
2007,가락몰 업무동,가락시장,0.0038080667759708823
2008,북한산 한신휴플러스APT앞,창동,0.0057386355873112905
2009,도깨비시장,공릉,0.003956092153872947
2010,신이문역 1번출구,신이문,0.0009461544544153976
2011,왕십리 자이아파트,상왕십리,0.005585791788179462
2012,쌍문동 이안아파트 앞,쌍문,0.006917859770490261
2013,한국과학기술연구원 북문,상월곡,0.00397118147745085
2014,도곡1동 주민센터 교차로,매봉,0.007956480474421445
2015,마들역 7번출구,마들,0.0008140481433015221
2016,상계주공10단지 버스정류소,마들,0.00284459518457095
2017,마들역 3번출구,마들,0.00037742057031619835
2018,서울시 북부여성발전센터,중계,0.0026599675393632525
2019,장안힐스테이트(아) 앞,용마산,0.01275317490336057
2020,길음뉴타운푸르지오아파트 3단지,정릉,0.00806156275592914
2021,하얏트호텔 앞,한강진,0.004047305524274429
2022,고덕 래미안 힐스테이트(101동),고덕,0.004682942200331808
2023,르노삼성자동차 성수사업소 앞,성수,0.005148111432397453
2024,양재역 11번 출구 앞,양재,0.0004779212156925188
2025,성동도로사업소,용답,0.005822550521548638
2026,태릉입구역 8번출구,태릉입구,0.0006228347486321351
2027,성북구 한예종 캠퍼스 본관,돌곶이,0.0038936024946222953
2028,가락1동 주민센터 2,송파,0.003692770151600233
2029,태릉입구역 5번출구,태릉입구,0.000611710749391617
2030,신내역 4번출구,신내,0.0004550773759537867
2031,학여울역 사거리,학여울,0.0012742726119597519
2032,건국대학교 (입학정보관),건대입구,0.003235456665448977
2033,강북중학교 앞,수유,0.006737011415867847
2034,상계문화정보도서관,수락산,0.003633323652645706
2035,한성백제역 1번출구 뒤,몽촌토성,0.002783391061274823
2036,중계2차 한화꿈에그린 101동 인근,상계,0.0021404079507465583
2037,삼익세라믹아파트교차로,쌍문,0.009973985646571372
2038,진영상운 앞 중랑천 변,창동,0.0076957679435558785
2039,419민주묘지 입구사거리,419민주묘지,0.0018533361625921842
2040,꿈의숲 SK뷰 아파트,광운대,0.008039294743609562
2041,동원사거리,면목,0.005856087527439237
2042,촬영소 사거리,장한평,0.011531954731178686
2043,북한산 코오롱 하늘채,419민주묘지,0.009298403196921722
2044,도봉구청 옆(중랑천변),방학,0.003887787984509321
2045,국립정신 건강센터 앞,중곡,0.0022559978945167957
2046,월계역 1번 출구,월계,0.0011994432290047693
2047,동서울농협 앞,상봉,0.0004734996414005396
2048,면목 대원칸타빌아파트,사가정,0.0035507124063200867
2049,현대성우아파트 옆,삼양사거리,0.005113841545464555
2050,중화역 2번출구,중화,0.0005655317766472269
2051,가락대림아파트 앞,송파,0.006256479465315908
2052,창동역 1번출구 앞,창동,0.0016632593490239847
2053,래미안 솔베뉴(고덕로),명일,0.0037082019332283097
2054,풍납토성 서성벽터B,강동구청,0.009483989351671863
2055,LIGA 아파트 앞,강동,0.002997015253152997
2056,풍납나들목,잠실나루,0.009299681204549562
2057,KT&G강동지사,굽은다리,0.0018585405564687952
2058,노원구청,노원,0.004182304405015784
2059,번3동 주민센터 교차로,월계,0.01328984759011407
2060,면목4치안센터,용마산,0.006195227880417454
2061,어린이대공원정문,어린이대공원,0.0021827253090649173
2062,한성백제역 2번 출구,몽촌토성,0.0039692436733425145
2063,길동 동호빌딩,길동,0.004025065411498365
2064,수서역 1번출구 앞,수서,0.0008823391080514959
2065,강남구청역 2번출구 뒤,강남구청,0.0008889009207346723
2066,태릉입구역 3번출구,태릉입구,0.0012035055253661663
2067,영풍마드레빌,신내,0.005201559182786072
2068,섬들근린공원,양재시민의숲,0.013920821535478082
2069,세종대학교(학술정보원),어린이대공원,0.0033655976825679745
2070,문정동 근린공원,문정,0.002267440529405515
2071,강서문화센터,화곡,0.004518481719825728
2072,항동지구 8단지 803동옆(주차장입구),역곡,0.011809210638425027
2073,서울중랑우체국,상봉,0.002259522529783386
2074,위례동주민센터 맞은편 근린공원,거여,0.01140340801171366
2075,상림마을 생태공원,구파발,0.012767553279492014
2076,크린랩 본사,선정릉,0.003024441387900305
2077,양재시민의숲역 3번출구,양재시민의숲,0.0012487253072226991
2078,신내어울공원 앞,신내,0.00561655064609085
2079,상계초교 입구 교차로 명주빌딩 앞,노원,0.005468961302384799
2080,방학사거리 (봄마당 앞),방학,0.005090568673242323
2081,중앙하이츠 아파트 입구,노원,0.006137888450669842
2082,KT 전화국 버스정류장 옆,노원,0.0020766260912706415
2083,한국전력공사(동대문 중랑지사),먹골,0.0033995927579594533
2084,오금역 3번 출구 뒤,오금,0.0005150874756736796
2085,대원중고교 입구(대하빌딩),중곡,0.0030831611064255434
2086,3919 CGV구로 앞,강변,0.005282165302220767
2087,화곡로 입구 교차로,우장산,0.014307167224757736
2088,두산건설 본사,학동,0.005784910691794561
2089,강동리엔파크14단지(1401동 앞),상일동,0.014945816341719105
2090,한전아트센터 앞,양재,0.006968439707910031
2091,상일동역 2번출구 앞,상일동,0.0002825095573600594
2092,제각말푸르지오 5-1단지 아파트,구파발,0.01703345482257946
2093,흥국사 정류장,지축,0.029382030505750653
2094,인덕대학교,월계,0.005565459460159562
2095,노원경찰서교차로,중계,0.007626192736406984
2096,가오리역,가오리,9.691441019011862e-05
2097,번동주공5단지 관리사무소 앞,수유,0.010700422534477954
2098,월계 센트럴 아이파크,월계,0.004463536657007334
2099,하계역 6번출구,하계,0.0017941741031634961
2100,상계8동 주민센터,마들,0.006480870405273778
2101,중계근린공원내,하계,0.0043314378366739095
2102,419탑 앞,419민주묘지,0.005639375243835754
2103,상봉2동 주민센터 앞,중랑,0.004725967552809529
2104,419민주묘지역,419민주묘지,0.0003061616755904888
2105,둔촌동역교차로,둔촌동,0.001522001337849217
2106,중랑전화국 교차로,중랑,0.005552719918363255
2107,마천중앙시장,마천,0.00477390307186792
2108,중계역 2번출구,중계,0.0009479730943336266
2109,강동역 1번출구 앞,강동,0.0004091280412068224
2110,동원사거리 행복오피스텔 앞,면목,0.006788978958113798
2111,망우동 본죽 앞,양원,0.007092767707717336
2112,화랑대역 7번출구,화랑대,0.0005562255492240446
2113,서울가정법원,양재,0.003383910096051403
2114,묵동 이마트 앞,먹골,0.0026069790179479033
2115,라코지스테이 앞,중랑,0.0024180313171062854
2116,서울본부세관(건설회관 앞),학동,0.004759661236335347
2117,용마지구대,사가정,0.00912880142463176
2118,서울 논현동우체국 앞,학동,0.0009726031618093489
2119,수유동 채선당앞,수유,0.003848718794884779
2120,둔촌고교입구 교차로(길동주민센터 방면),길동,0.0056932293023362925
2121,홈플러스 신내점 앞,봉화산,0.0023613056897429483
2122,개포우성6차아파트 정문 앞,구룡,0.010575079532699306
2123,가락시장역 사거리,가락시장,0.0006407138422240524
2124,아차산 휴먼시아 아파트 옆,아차산,0.0051213327585912455
2125,노해근린공원내,중계,0.00777919094221639
2126,프라이어팰리스아파트,명일,0.005667192809483729
2127,양재동 꽃시장 건너편,양재시민의숲,0.004024000274050809
2128,르네상스호텔사거리 역삼지하보도 2번출구,선릉,0.006200998312405371
2129,면목삼익아파트 앞,용마산,0.00749583016166596
2130,도봉산광역환승센터앞,도봉산,0.001103368194436959
2131,대치삼성아파트 앞 교차로,대치,0.005915645865833144
2132,구의아리수정수센터앞,아차산,0.008713499065818218
2133,잠실 파크리오 120동 앞,잠실나루,0.004421011472798393
2134,광진소방서 앞,구의,0.008326321723302894
2135,우성식품 앞,강변,0.0073839532456659845
2136,어린이대공원역 2번출구,어린이대공원,0.0003678977363322547
2137,건국대학교 (행정관),어린이대공원,0.005284275768767449
2138,현대홈타운 뒷길,광나루,0.007200124055185735
2139,홍련봉 공원,아차산,0.004648024422560082
2140,세종대학교,어린이대공원,0.002373830040782362
2141,세종대학교(영실관),어린이대공원,0.0044991759879290305
2142,상봉시장앞 교차로 한성빌딩 앞,면목,0.004034809932031752
2143,다성이즈빌아파트(호원대 대각선 맞은편),둔촌동,0.006268936706889566
2144,송파소방서 (방이119안전센터),올림픽공원,0.006987052723581355
2145,레이크펠리스101동앞,잠실새내,0.006462098471691922
2146,올림픽훼미리아파트 112동 앞,문정,0.004453605582401999
2147,경찰병원역 3번출구 앞,경찰병원,0.00015021472098214505
2148,자양2동 주민센터,구의,0.008382453953283811
2149,래미안강남힐즈 사거리,수서,0.01600592420402718
2150,창동주공19단지앞,창동,0.004593009136532376
2151,서울북부고용센터앞,노원,0.003645064358291702
2152,서울방이동 고분군,방이,0.009197454354253776
2153,"동성1,2차 아파트 앞",신내,0.007428112084654533
2154,중계역 6번출구,중계,0.0013974794546218277
2155,신내동 한살림 중랑지구 앞,망우,0.007225899183205619
2156,쌍용아파트,강동구청,0.004243702433040518
2157,롯데캐슬 115동앞,명일,0.00369683384317996
2158,상아빌딩(우림시장 교차로),망우,0.00951585422713756
2159,개롱역사거리 2번 출구,개롱,0.000198072924962128
2160,노원 마들스타디움,녹천,0.0061937698127044714
2161,중계 롯데마트,중계,0.00657397820653775
2162,밀리아나2빌딩 앞,가락시장,0.0026743816069311637
2163,휘경sk뷰아파트 앞,외대앞,0.004818525392463437
2164,삼전역 4번출구,잠실새내,0.00761133158391966
2165,공릉역 1번 출구 앞,공릉,0.0008831273036241268
2166,노원역7번출구,노원,0.0023409335323398522
2167,보건소사거리(다비치안경창동점),창동,0.008692560587010262
2168,면목동 새싹어린이공원 앞,사가정,0.005498567887504263
2169,송파사거리,송파,0.0028642956105038703
2170,개포래미안포레스트아파트 107동 앞,구룡,0.007994813627485603
2171,중계동 하나프라자빌딩 앞(중1-1),상계,0.012191392737606315
2172,공릉1단지아파트,하계,0.00567229889309571
2173,중계동 을지중학교,중계,0.009289630662085446
2174,구의7단지현대아파트,강변,0.00420659269534699
2175,상계주공 14단지 상가 앞,마들,0.005116807466848081
2176,양재전화국 사거리,매봉,0.005303994975748752
2177,삼전역 1번출구,잠실새내,0.007115065957705444
2178,상계주공10단지 종합상가 앞,마들,0.003818227416436815
2179,과기대 입구(우),공릉,0.005567701426167155
2180,예수그리스도후기성도교회 앞,수유,0.008712616380405323
2181,중계3차청구아파트,상계,0.010381037560135609
2182,오금역 7번 출구 인근,오금,0.0006336720919310428
2183,하나로클럽 양재점 맞은편,양재시민의숲,0.010628453608707076
2184,염곡치안센터 건너편,양재시민의숲,0.013379325752699815
2185,방이역 4번출구,방이,0.0003141930338279847
2186,둔촌사거리,둔촌동,0.006377613909673703
2187,송파파크데일 2단지입구 앞 주차장,마천,0.004442837822482481
2188,서울시 북부병원 앞,양원,0.0026210781972521697
2189,거여역 8번출구 뒤,거여,0.000328965859025364
2190,강동경찰서,강동구청,0.006630304644005726
2191,희성오피앙,수락산,0.0024753639878017622
2192,삼전동주민센터 앞,잠실새내,0.010844230466693874
2193,강북문화정보도서관,미아,0.011397515182910673
2194,노일초등학교 앞,수락산,0.0042321474492711
2195,마천사거리 2,거여,0.0065267350811545315
2196,상계역중앙시장,상계,0.0026030552395120616
2197,한일유앤아이아파트 105동 인근,상계,0.007700782697391632
2198,풍납중학교 측면,강동구청,0.00629051570102484
2199,상계주공15단지 버스정류소,마들,0.003006191529514108
2200,청소년수련관 후문,중계,0.006268887790511354
2201,헬스케어,월계,0.0032058961767314834
2202,평화도봉공원 주변,방학,0.005221262495760123
2203,신창교,미아,0.014496167211818796
2204,북서울 꿈의 숲 입구,미아,0.012789749647927543
2205,한림연예예술고등학교,장지,0.00898443307117851
2206,중계종합사회복지관 교차로,상계,0.003951174185432826
2207,중계중학교,상계,0.006430752386973692
2208,상계주공13단지 1301동,마들,0.00646918365300625
2209,고덕동 아남아파트,명일,0.0066086802885421195
2210,올림픽공원사거리(선수촌아파트),방이,0.004040415582845484
2211,당고개입구오거리 당현천변,상계,0.0026462716761647066
2212,성내6교,개롱,0.0061163588735829826
2213,창동청소년수련관,창동,0.005180227283897932
2214,먹골역 7번 출구,먹골,0.000903283881184399
2215,먹골역 6번출구 앞,먹골,0.00026250279637755154
2216,길동 사거리(초소앞),길동,0.0044966522068791235
2217,상계주공1단지 버스정류장 옆(대원빌딩 앞),중계,0.00396683153481595
2218,성내5교,개롱,0.004626738887206089
2219,영동3교 북단(우성캐릭터 앞 보도),매봉,0.004446084196871555
2220,녹천역 1번출구 앞,녹천,0.0013266239536480718
2221,거여역 3번출구,거여,0.000626695207014987
2222,419민주묘지역 1번출구,419민주묘지,0.00010148570788058891
2223,잠실4동 주민센터 옆,몽촌토성,0.00266775841344429
2224,위례중앙푸르지오 201동 앞,복정,0.017150386134012194
2225,서원마을,암사,0.014570913714392227
2226,물넘이교,상계,0.006985015118278954
2227,개롱역 3번 출구 뒤,개롱,0.00020768629444713562
2228,나루마당,광나루,0.005569367538545837
2229,광운대역 앞,광운대,0.000972407763286173
2230,공릉동풍림아파트 101동,하계,0.0067042911469076495
2231,창1동주민센터,창동,0.007183131546888864
2232,원당공원 앞,쌍문,0.012157745040203881
2233,KT프라자도봉점 맞은편,쌍문,0.0026678221849310794
2234,강동리버스트4단지아파트 404동 앞,상일동,0.016190516652114698
2235,먹골역 4번출구,먹골,0.000911850657938424
2236,먹골역 1번출구 뒤,먹골,0.0008893876224129091
2237,길동 마루빌딩,길동,0.0011269344110940436
2238,서초3교(효령로70길 방면),남부터미널,0.009005199625051776
2239,새우개마을,신내,0.0035642309989857815
2240,번동 SK LPG 충전소,월계,0.015595304916564221
2241,중랑구청 사거리,망우,0.007799570975269134
2242,해공도서관앞,천호,0.005880742890792806
2243,월계중학교,월계,0.006230412538721973
2244,신영체르니 아파트,양재,0.0085308224117968
2245,개포동역 4번출구,개포동,0.0001823943299595858
2246,방이초등학교,방이,0.006778283654743269
2247,강동 한신휴플러스,길동,0.0031448641787016384
2248,상계중학교(당현2교사거리),중계,0.007813872127559981
2249,둔촌 주공 GS 맞은편,둔촌동,0.003303445596889787
2250,이문e편한세상아파트 앞,신이문,0.0027777466454201164
2251,서울과학기술대학교(미래관),공릉,0.008972459336274637
2252,오금공원 사거리,오금,0.004835885764109698
2253,포레스 주상복합 빌딩,강동구청,0.003575131121734726
2254,서울과학기술대학교(어학교육원),하계,0.009793267595129107
2255,고덕센트럴 아이파크상가 앞,상일동,0.00620958949062052
2256,녹천역 4번 출구 옆,녹천,0.0019895871346603815
2257,중화역 4번출구,중화,0.0005723342227220837
2258,래미안 강동팰리스(102동),강동,0.0025325671257387236
2259,거여동 어울림아파트  102동앞,거여,0.0011957906766635739
2260,미호 플랜트 앞,강동구청,0.0036569918366907797
2261,상계주공1단지아파트,중계,0.00720245925785894
2262,하나은행 (창동점),쌍문,0.009832131314497955
2263,문정시영아파트 5동 앞 공원,개롱,0.006961801106029652
2264,영성빌딩(PAT),중화,0.0015393573562059153
2265,방이역 2번 출구,방이,0.0008628278984818606
2266,올림픽공원 장미광장,방이,0.003902797256132504
2267,마천동 성내천 쉼터,마천,0.008204615096982299
2268,장안동삼거리 교통섬,용마산,0.015636051759384186
2269,공릉로 26길,화랑대,0.0032480763048215195
2270,창동19단지아파트 관리사무소앞,창동,0.005254474382330571
2271,대진고등학교,하계,0.00557533029712089
2272,솔밭공원역 1번출구 앞,솔밭공원,0.0004230492363837358
2273,도봉구육아종합지원센터(창동),녹천,0.015215440847664099
2274,상계동 우방유쉘아파트 앞,수락산,0.005516977975564618
2275,현대6차 아파트,하계,0.017115185077050756
2276,수연빌딩 앞,수락산,0.0016106555875193191
2277,천동초교입구사거리 버스정류장(십자성마을 방면),길동,0.002334128661834629
2278,원묵고등학교,화랑대,0.004237603025348387
2279,마천사거리,거여,0.005032171507174273
2280,노원역1번출구,노원,0.002495661326820475
2281,명일초등학교 옆,명일,0.0035888825352172384
2282,시립도봉노인복지관 버스정류소,쌍문,0.009481856681657023
2283,능산삼거리,신내,0.004855787116714288
2284,학여울역 사거리(LG베스트샵 앞),학여울,0.0005124439340911553
2285,거여동 사거리,거여,0.005475435648997856
2286,언주초등학교 입구,양재,0.004054735064396931
2287,가락고등학교 앞,송파,0.005492263152352227
2288,광진유진스웰,광나루,0.00747541174721647
2289,올림픽공원 남2문 앞,방이,0.006193761576602305
2290,한티역 3번출구,한티,0.0014596854798856669
2291,성내유수지 체육공원,강동구청,0.004937949284020871
2292,상계주공2단지 버스정류장 옆,중계,0.005277763088132571
2293,중계동 노원구민체육센터 옆(중1-2),중계,0.006940305784626381
2294,은행사거리 성모빌딩 앞,상계,0.010002167214771205
2295,둔촌오륜역 2번출구,올림픽공원,0.008618959888560361
2296,월계 청백1단지 아파트 정류장,월계,0.0069968458485548425
2297,방이역 1번출구,방이,0.00047855233998038606
2298,성내어울터,천호,0.0026903965855567392
2299,강동롯데캐슬퍼스트 아파트(관리동),명일,0.005441563434356156
2300,온곡초교 교차로,상계,0.008255306669177195
2301,마천금호어울림 1차 102동앞,마천,0.0034497481292990544
2302,청암예술학교 앞,상계,0.009347762775713466
2303,양원지구 힐데스하임 앞,양원,0.003143104385806949
2304,"번동 주공3, 4단지 교차로",미아,0.015282354325813484
2305,교육개발원입구 교차로,양재,0.0076116783252460464
2306,하계2동 공항버스정류장 옆,하계,0.0012884201614806643
2307,3호선 매봉역 3번출구앞,매봉,0.00018037569792122074
2308,신창중학교 후문 맞은편 버스정류장,월계,0.0129724513107453
2309,북한산 우이역,북한산우이,0.0006326652692201277
2310,신내능말공원,신내,0.008431820728395328
2311,명일동신동아아파트 앞,고덕,0.0024236781410914097
2312,배명고등학교 건너편,수서,0.011738789530650202
2313,양지근린공원앞,중계,0.01242920543285336
2314,래미안 솔베뉴(구천면로),명일,0.0016474091840325714
2315,파르코 앞,수락산,0.0021665897410661815
2316,육군사관학교  앞,봉화산,0.0059507507548916426
2317,공릉풍림아파트 108동,공릉,0.0066421636431579275
2318,"국립국악중,고교 정문 맞은편",매봉,0.01190200317468038
2319,도곡역 아카데미스위트 앞,도곡,0.00402399803855034
2320,구룡역 1번 출구,구룡,0.0006217353215803257
2321,건영아파트앞 사거리,문정,0.003996954384790652
2322,중앙보훈병원역 1번출구,둔촌동,0.01139600151695806
2323,서울율현초교 삼거리,수서,0.014662924706680501
2324,윗반마을 입구,복정,0.018467222279615125
2325,가락중학교 앞,송파,0.005697442768306954
2326,강일동 리슈빌 빌딩앞,상일동,0.010689991588347304
2327,구룡사 삼거리,양재시민의숲,0.012264498837763793
2328,테라타워2,문정,0.003029831796987889
2329,송파체육문화회관 앞,거여,0.0026241289950025347
2330,자곡사거리,수서,0.012047899675614916
2331,역삼동 sk뷰 501동앞,선릉,0.0034813534455627876
2332,문정 법조단지9,장지,0.0011515086453867602
2333,"경찰병원역 1,2번 출구 사이",경찰병원,0.0007203706713313873
2334,강동구음식물재활용센터,상일동,0.015020532835559541
2335,서울 상운차량,천호,0.0025352463321923185
2336,삼호아파트 2동 ( 간선도로),매봉,0.006867566397611976
2337,명칭변경(신내동 한살림 중랑지구 북축),망우,0.007376219343180664
2338,세곡동 성당,복정,0.014726413127579248
2339,서울시 품질시험소 앞,양재시민의숲,0.009448898562097418
2340,신영 ROYAL PALACE 앞,언주,0.004692622473642622
2341,창동 주공 4단지 입구 옆,녹천,0.0027776552723547143
2342,방정환교육지원센터 옆,상봉,0.003709402828701311
2343,가락시장 남1문 사거리,가락시장,0.0009294182027627628
2344,한양수자인아파트 앞,사가정,0.0057051198193132325
2345,시립창동운동장 입구,창동,0.0034764823566610314
2346,노원소방서인근,상계,0.005403933555669535
2347,월드전기조명인테리어(우이동),솔밭공원,0.0016899539291129046
2348,성북청소년센터,돌곶이,0.006480375263852939
2349,번동사거리,수유,0.009214038529727828
2350,노원문화예술회관,상계,0.01273011457545511
2351,밀알학교 입구 (삼성서울병원 입구),일원,0.003353288481831438
2352,서울여대 남문,화랑대,0.006282002427933309
2353,당현천근린공원,중계,0.005221127791657725
2354,중계역 3번출구,중계,0.0014002698634082782
2355,ESA아파트 상가 앞,방학,0.002113148268357581
2356,당고개역 3번 출구,당고개,0.00022598370649279528
2357,도봉아이나라도서관 앞,창동,0.006158471539479014
2358,신창아파트 입구 앞,쌍문,0.01016271770165845
2359,성원APT버스정류소,쌍문,0.010419246836606826
2360,sk신내 주유소앞(용마산로),신내,0.0021938459352570895
2361,수락리버시티4단지,도봉산,0.007204479684292566
2362,KT방학지사 앞,방학,0.002500524220560551
2363,월계초안아파트 1단지,녹천,0.013047335879437948
2364,리엔파크 2단지 앞,수서,0.022320283777905858
2365,당고개공원 대여소,당고개,0.0026376986337376214
2366,문현중고등학교 사이,장지,0.003031056654721354
2367,강일리버파크 2~5단지,상일동,0.015882500787029533
2368,영파여고 앞,강동구청,0.002564849736264223
2369,백토공원 앞,방이,0.007104236013271741
2370,한내근린공원 남측,공릉,0.005383653299460769
2371,서초유치원 맞은편,경마공원,0.0145780389439173
2372,한양3차아파트 3동 앞,방이,0.005158269605456206
2373,장로회신학대학교 주기철 기념관,광나루,0.00456836959213533
2374,올림픽공원 서1문 앞,몽촌토성,0.003575065561632202
2375,가락2동주민센터 인근,경찰병원,0.0035276459914429046
2376,위례포레샤인15단지,거여,0.006684039283406701
2377,SSTS 몰 앞,길동,0.0035047694863376425
2378,성내교 남단,몽촌토성,0.00662400226935337
2379,샛마을 근린공원,명일,0.0032029852988126224
2380,송파 레미니스1단지 102동 앞,올림픽공원,0.008010917421267881
2381,위례포레샤인15단지 상가,거여,0.007008253736105018
2382,현대아파트 정문 앞,매봉,0.006646218123288131
2383,광문고교사거리(아이파크),고덕,0.0058934556676369714
2384,강동리버스트7단지,상일동,0.015156807518486165
2385,방이동 한양3차아파트 옆,방이,0.00537962275856339
2386,강동구청역 1번 출입구,강동구청,0.0006082147758736085
2387,대한무역투자진흥공사 KOTRA 앞,양재시민의숲,0.007070925360851165
2388,마천역 1번 출구 인근②,마천,0.0017350575862491698
2389,잠실나루역 고가하부,잠실나루,0.0008548075512119825
2390,선사고등학교,명일,0.009412155220217005
2391,암사정수센터교차로(강동롯데캐슬퍼스트아파트),명일,0.0070881901058313075
2392,둔촌푸르지오아파트,길동,0.006237137069561608
2393,송파파크데일 1단지 115동 건너편,마천,0.007376043637666828
2394,서울친환경유통센터,수서,0.007294805793089938
2395,가락1동 주민센터,송파,0.006494731110684293
2396,강동리엔파크 11단지,상일동,0.013467485670227035
2397,보성중고등학교 후문 앞,올림픽공원,0.006196683273931108
2398,고덕역 4번출구,고덕,0.001133811888672406
2399,한티역 6번 출구,한티,0.0007595504788741911
2400,올림픽선수촌아파트 136동 앞,올림픽공원,0.006735058340875556
2401,청소년수련관(수영장)앞,일원,0.004641628852910148
2402,사당중학교 버스정류소,남성,0.003908175927518244
2403,구룡산 입구 (구룡산 서울둘레길 입구),구룡,0.01282729759780159
2404,위례포레샤인18단지 1802동,마천,0.006325268019787482
2405,위례포레샤인 2310동 부근,복정,0.011094023821847487
2406,오금동 대림아파트 정문,방이,0.004660212888342878
2407,중계본동 입구,하계,0.01724347058245328
2408,고덕동 주양쇼핑,고덕,0.003127917657169784
2409,보금자리정원,일원,0.020281047121120915
2410,대명초교입구 사거리,굽은다리,0.0064541814750034105
2411,신내2동 주민센터 앞,망우,0.007186560827009281
2412,강일역 3번출구,상일동,0.010143202620154883
2413,강일리버파크 6단지,상일동,0.012632917129961665
2414,문정 법조단지3,문정,0.0067283643077765635
2415,도봉운전면허시험장 버스정류장 옆,노원,0.0033170144437243204
2416,신원리베르텔 앞,창동,0.002880627122056323
2417,신내SK V1센터 앞,양원,0.008007482556332142
2418,수락산역 4번출구,수락산,0.0009342733520717179
2419,노원정보도서관,노원,0.0068449403908542785
2420,신내우디안아파트 1단지,신내,0.00790661509067285
2421,신내 우디안 111동 앞,신내,0.006898044932921227
2422,문정 법조단지6,문정,0.0053818229925284185
2423,다이소방학점 앞,방학,0.0015879321438941768
2424,원자력 병원,화랑대,0.008525328718474966
2425,중계동 성모빌딩 앞,상계,0.010175154879713412
2426,은마아파트입구 사거리,대치,0.006121676075235024
2427,도봉한신아파트 주변,도봉산,0.005464329158720836
2428,양재초등학교 맞은편,양재시민의숲,0.008686858681222287
2429,상일동산(동아아파트앞 교차로),상일동,0.01090373535210667
2430,강동리엔파크9단지,상일동,0.013736150190514685
2431,LH서초3단지 301동 맞은편,경마공원,0.020031866892426687
2432,다락원체육공원 전망대 입구,도봉산,0.0033978439274943164
2433,세양청마루 101동 앞,개롱,0.005968698174152224
2434,공릉산 백세문 입구,화랑대,0.008095884496241126
2435,광운초등학교 앞,돌곶이,0.007445384103384648
2436,청계산입구역 1번출구,청계산입구,0.0021539514157939096
2437,서초포레스타 7단지,청계산입구,0.0027185172153999285
2438,오륜사거리,개롱,0.009892872234344059
2439,피자헛 앞(도봉병원 옆),방학,0.001566102950507912
2440,JW타워,남부터미널,0.005629612571909875
2441,강일리버파크 10단지,상일동,0.014560216038579836
2442,성서대학교 밀알관,중계,0.00385713319707334
2443,강일동입구교차로,상일동,0.006778146774519866
2444,명일파출소,고덕,0.0024786645638260694
2445,능골근린공원,상일동,0.007382630474328668
2446,(시립)고덕평생학습관,고덕,0.003833913045962521
2447,고덕자이(105동 앞),상일동,0.006416826263627205
2448,SPC 앞,양재,0.0024520163651285355
2449,동명근린공원 진입로 (아리수로),상일동,0.006146285634301239
2450,대명초교 입구 교차로,고덕,0.008634907678722922
2451,LH 서초 4단지 403동,양재시민의숲,0.01807914967795455
2452,암사동 선사유적지,암사,0.00991840153637416
2453,가든파이브 리빙관,장지,0.0029615525444499483
2454,강동리버스트4단지아파트 405동 앞,상일동,0.01664189802393597
2455,내곡3단지 어린이공원 앞,청계산입구,0.0075214481525901124
2456,송파학사 옆,거여,0.01521428211467081
2457,더시그넘하우스 앞,수서,0.014811630507806248
2458,세븐일레븐 수유장미원점 앞,가오리,0.003929263331478757
2459,탄천1교 하부보도,대청,0.009507020120000502
2460,래미안그레이튼102동앞,한티,0.005165183378304645
2461,위례포레샤인아파트 2318동,장지,0.011086355318593347
2462,내곡도서관,청계산입구,0.0050974133642060025
2463,가락삼환아파트 앞,개롱,0.0037297540401795407
2464,장지공영차고지,장지,0.010980264551596808
2465,송파 파인타운 11단지,장지,0.006020892349671505
2466,중랑캠핑숲,양원,0.002405607196976164
2467,은하수 공원,월계,0.015078125026156871
2468,망우청소년수련관,양원,0.0005007413979276653
2469,"도봉역 1,2번 출구사이 건너편",도봉,0.0007561115936683767
2470,5301 상계백병원점,공릉,0.0034655556568238283
2471,구룡초사거리 (현대아파트10동 앞 ),구룡,0.0073585786051687295
2472,불암고등학교 앞 횡단보도,상계,0.014448253438454831
2473,상계주공2단지 219동,노원,0.006447968659234395
2474,서울북부수도사업소,수유,0.010672181230229226
2475,도봉산역 교차로 앞,도봉산,0.0018660713256704999
2476,중랑데시앙플렉스 앞,신내,0.004731166147381845
2477,삼육대 제3과학관,갈매,0.010653440423479713
2478,상계동수락리버시티,도봉산,0.007219231741452365
2479,서울도봉초등학교인근,도봉,0.004911742505670593
2480,동영문화센터앞,선릉,0.007813477324225845
2481,수유1동 주민센터,삼양,0.0030511663720774896
2482,강북구청 뒷편,수유,0.0017045116775460977
2483,우이동 먹거리마을,북한산우이,0.001622860931058677
2484,솔밭공원역,솔밭공원,0.00013418212437699202
2485,파리바게트앞,도봉,0.004450894119441565
2486,월계프라자,월계,0.00670945353441752
2487,번동 금호어울림아파트102동앞,미아,0.010992730237194916
2488,쌍문현대1차아파트 108동 앞,쌍문,0.009738757015570058
2489,방아골종합사회복지관,방학,0.01197202228132959
2490,방학중학교 앞,방학,0.013316615663302637
2491,서울북부지방법원 앞,도봉,0.0038404043526944712
